Name,Season,Team,Lg,Salary
Austin Rivers,2015-16,Los Angeles Clippers,NBA,3100000
Austin Rivers,2016-17,Los Angeles Clippers,NBA,3300000
Andre Roberson,2013-14,Oklahoma City Thunder,NBA,1110840
Andre Roberson,2014-15,Oklahoma City Thunder,NBA,1160880
Andre Roberson,2015-16,Oklahoma City Thunder,NBA,1210800
Andre Roberson,2016-17,Oklahoma City Thunder,NBA,2183072
Brian Roberts,2012-13,New Orleans Hornets,NBA,473604
Brian Roberts,2013-14,New Orleans Pelicans,NBA,788872
Brian Roberts,2014-15,Charlotte Hornets,NBA,2732000
Brian Roberts,2015-16,Charlotte Hornets,NBA,2854940
Nate Robinson,2005-06,New York Knicks,NBA,1102680
Nate Robinson,2006-07,New York Knicks,NBA,1185480
Nate Robinson,2007-08,New York Knicks,NBA,1268160
Nate Robinson,2008-09,New York Knicks,NBA,2020179
Nate Robinson,2009-10,Boston Celtics,NBA,4000000
Nate Robinson,2010-11,Oklahoma City Thunder,NBA,4200000
Nate Robinson,2011-12,Oklahoma City Thunder,NBA,4500000
Nate Robinson,2011-12,Golden State Warriors,NBA,983307
Nate Robinson,2012-13,Chicago Bulls,NBA,1146337
Nate Robinson,2013-14,Denver Nuggets,NBA,2016000
Nate Robinson,2014-15,Boston Celtics,NBA,2106720
Nate Robinson,2014-15,Los Angeles Clippers,NBA,154918
Nate Robinson,2015-16,New Orleans Pelicans,NBA,44000
Thomas Robinson,2012-13,Houston Rockets,NBA,3374640
Thomas Robinson,2013-14,Portland Trail Blazers,NBA,3526440
Thomas Robinson,2014-15,Philadelphia 76ers,NBA,3678360
Thomas Robinson,2015-16,Brooklyn Nets,NBA,981300
Thomas Robinson,2016-17,Brooklyn Nets,NBA,1050960
Glenn Robinson III,2014-15,Philadelphia 76ers,NBA,507336
Glenn Robinson III,2015-16,Indiana Pacers,NBA,845000
Glenn Robinson III,2016-17,Indiana Pacers,NBA,980000
Glenn Robinson III,2017-18,Indiana Pacers,NBA,1051000
Rajon Rondo,2006-07,Boston Celtics,NBA,1143600
Rajon Rondo,2007-08,Boston Celtics,NBA,1229280
Rajon Rondo,2008-09,Boston Celtics,NBA,1315080
Rajon Rondo,2009-10,Boston Celtics,NBA,2094922
Rajon Rondo,2010-11,Boston Celtics,NBA,9090911
Rajon Rondo,2011-12,Boston Celtics,NBA,10045455
Rajon Rondo,2012-13,Boston Celtics,NBA,11000000
Rajon Rondo,2013-14,Boston Celtics,NBA,11954545
Rajon Rondo,2014-15,Dallas Mavericks,NBA,12909091
Rajon Rondo,2015-16,Sacramento Kings,NBA,9500000
Derrick Rose,2008-09,Chicago Bulls,NBA,4822800
Derrick Rose,2009-10,Chicago Bulls,NBA,5184480
Derrick Rose,2010-11,Chicago Bulls,NBA,5546160
Derrick Rose,2011-12,Chicago Bulls,NBA,6993708
Derrick Rose,2012-13,Chicago Bulls,NBA,16402500
Derrick Rose,2013-14,Chicago Bulls,NBA,17632688
Derrick Rose,2014-15,Chicago Bulls,NBA,18862875
Derrick Rose,2015-16,Chicago Bulls,NBA,20093063
Derrick Rose,2016-17,Chicago Bulls,NBA,21323250
Terrence Ross,2012-13,Toronto Raptors,NBA,2563320
Terrence Ross,2013-14,Toronto Raptors,NBA,2678640
Terrence Ross,2014-15,Toronto Raptors,NBA,2793960
Terrence Ross,2015-16,Toronto Raptors,NBA,3553917
Terrence Ross,2016-17,Toronto Raptors,NBA,10500000
Terrence Ross,2017-18,Toronto Raptors,NBA,10500000
Terrence Ross,2018-19,Toronto Raptors,NBA,10500000
Terry Rozier,2015-16,Boston Celtics,NBA,1824360
Terry Rozier,2016-17,Boston Celtics,NBA,1906440
Terry Rozier,2017-18,Boston Celtics,NBA,1988520
Terry Rozier,2018-19,Boston Celtics,NBA,3050390
Ricky Rubio,2011-12,Minnesota Timberwolves,NBA,3480120
Ricky Rubio,2012-13,Minnesota Timberwolves,NBA,3741120
Ricky Rubio,2013-14,Minnesota Timberwolves,NBA,4002120
Ricky Rubio,2014-15,Minnesota Timberwolves,NBA,5070686
Ricky Rubio,2015-16,Minnesota Timberwolves,NBA,12365000
Ricky Rubio,2016-17,Minnesota Timberwolves,NBA,13292375
Ricky Rubio,2017-18,Minnesota Timberwolves,NBA,14219750
Ricky Rubio,2018-19,Minnesota Timberwolves,NBA,15147125
Damjan Rudez,2014-15,Indiana Pacers,NBA,1100000
Damjan Rudez,2015-16,Minnesota Timberwolves,NBA,1149500
Damjan Rudez,2016-17,Minnesota Timberwolves,NBA,1199000
Brandon Rush,2008-09,Indiana Pacers,NBA,1799160
Brandon Rush,2009-10,Indiana Pacers,NBA,1934160
Brandon Rush,2010-11,Indiana Pacers,NBA,2069049
Brandon Rush,2011-12,Golden State Warriors,NBA,2956658
Brandon Rush,2012-13,Golden State Warriors,NBA,4000000
Brandon Rush,2013-14,Utah Jazz,NBA,4000000
Brandon Rush,2014-15,Golden State Warriors,NBA,1145685
Brandon Rush,2015-16,Golden State Warriors,NBA,1270964
D'Angelo Russell,2015-16,Los Angeles Lakers,NBA,5103120
D'Angelo Russell,2016-17,Los Angeles Lakers,NBA,5332800
D'Angelo Russell,2017-18,Los Angeles Lakers,NBA,5562360
D'Angelo Russell,2018-19,Los Angeles Lakers,NBA,7019698
Robert Sacre,2012-13,Los Angeles Lakers,NBA,473604
Robert Sacre,2013-14,Los Angeles Lakers,NBA,788872
Robert Sacre,2014-15,Los Angeles Lakers,NBA,915243
Robert Sacre,2015-16,Los Angeles Lakers,NBA,981348
John Salmons,2002-03,Philadelphia 76ers,NBA,670800
John Salmons,2003-04,Philadelphia 76ers,NBA,865320
John Salmons,2004-05,Philadelphia 76ers,NBA,925680
John Salmons,2005-06,Philadelphia 76ers,NBA,1669001
John Salmons,2006-07,Sacramento Kings,NBA,4400000
John Salmons,2007-08,Sacramento Kings,NBA,4752000
John Salmons,2008-09,Chicago Bulls,NBA,5104000
John Salmons,2009-10,Milwaukee Bucks,NBA,5456000
John Salmons,2010-11,Milwaukee Bucks,NBA,8000000
John Salmons,2011-12,Sacramento Kings,NBA,8500000
John Salmons,2012-13,Sacramento Kings,NBA,8083000
John Salmons,2013-14,Sacramento Kings,NBA,7583000
John Salmons,2014-15,Phoenix Suns,NBA,2000000
John Salmons,2014-15,Atlanta Hawks,NBA,1000000
JaKarr Sampson,2014-15,Philadelphia 76ers,NBA,507336
JaKarr Sampson,2015-16,Philadelphia 76ers,NBA,845059
JaKarr Sampson,2016-17,Philadelphia 76ers,NBA,980431
JaKarr Sampson,2017-18,Philadelphia 76ers,NBA,1051245
Dennis Schroder,2013-14,Atlanta Hawks,NBA,1348200
Dennis Schroder,2014-15,Atlanta Hawks,NBA,1690680
Dennis Schroder,2015-16,Atlanta Hawks,NBA,1763400
Dennis Schroder,2016-17,Atlanta Hawks,NBA,2708582
Luis Scola,2007-08,Houston Rockets,NBA,2910000
Luis Scola,2008-09,Houston Rockets,NBA,3100667
Luis Scola,2009-10,Houston Rockets,NBA,3375600
Luis Scola,2010-11,Houston Rockets,NBA,7775378
Luis Scola,2011-12,Houston Rockets,NBA,8591793
Luis Scola,2012-13,Houston Rockets,NBA,5259697
Luis Scola,2012-13,Phoenix Suns,NBA,4148510
Luis Scola,2013-14,Indiana Pacers,NBA,4508504
Luis Scola,2014-15,Houston Rockets,NBA,6541000
Luis Scola,2014-15,Houston Rockets,NBA,6172538
Luis Scola,2014-15,Indiana Pacers,NBA,4868499
Luis Scola,2015-16,Toronto Raptors,NBA,3000000
Mike Scott,2012-13,Atlanta Hawks,NBA,473604
Mike Scott,2013-14,Atlanta Hawks,NBA,788872
Mike Scott,2014-15,Atlanta Hawks,NBA,3333333
Mike Scott,2015-16,Atlanta Hawks,NBA,3333333
Mike Scott,2016-17,Atlanta Hawks,NBA,3333334
Thabo Sefolosha,2006-07,Chicago Bulls,NBA,1679280
Thabo Sefolosha,2007-08,Chicago Bulls,NBA,1805160
Thabo Sefolosha,2008-09,Oklahoma City Thunder,NBA,1931160
Thabo Sefolosha,2009-10,Oklahoma City Thunder,NBA,2759628
Thabo Sefolosha,2010-11,Oklahoma City Thunder,NBA,3250000
Thabo Sefolosha,2011-12,Oklahoma City Thunder,NBA,3300000
Thabo Sefolosha,2012-13,Oklahoma City Thunder,NBA,3600000
Thabo Sefolosha,2013-14,Oklahoma City Thunder,NBA,3900000
Thabo Sefolosha,2014-15,Atlanta Hawks,NBA,4150000
Thabo Sefolosha,2015-16,Atlanta Hawks,NBA,4000000
Thabo Sefolosha,2016-17,Atlanta Hawks,NBA,3850000
Kevin Seraphin,2010-11,Washington Wizards,NBA,1563120
Kevin Seraphin,2011-12,Washington Wizards,NBA,1680360
Kevin Seraphin,2012-13,Washington Wizards,NBA,1797600
Kevin Seraphin,2013-14,Washington Wizards,NBA,2761114
Kevin Seraphin,2014-15,Washington Wizards,NBA,3898692
Kevin Seraphin,2015-16,New York Knicks,NBA,2800000
Ramon Sessions,2007-08,Milwaukee Bucks,NBA,427163
Ramon Sessions,2008-09,Milwaukee Bucks,NBA,722517
Ramon Sessions,2009-10,Minnesota Timberwolves,NBA,3670667
Ramon Sessions,2010-11,Cleveland Cavaliers,NBA,3964320
Ramon Sessions,2011-12,Cleveland Cavaliers,NBA,4257973
Ramon Sessions,2012-13,Charlotte Bobcats,NBA,5000000
Ramon Sessions,2013-14,Charlotte Bobcats,NBA,5000000
Ramon Sessions,2014-15,Washington Wizards,NBA,2077000
Ramon Sessions,2015-16,Washington Wizards,NBA,2170465
Mustafa Shakur,2007-08,Sacramento Kings,NBA,5450
Mustafa Shakur,2010-11,Washington Wizards,NBA,89670
Tornike Shengelia,2012-13,Brooklyn Nets,NBA,473604
Tornike Shengelia,2013-14,Brooklyn Nets,NBA,788872
Tornike Shengelia,2014-15,Chicago Bulls,NBA,
Iman Shumpert,2011-12,New York Knicks,NBA,1563120
Iman Shumpert,2012-13,New York Knicks,NBA,1680360
Iman Shumpert,2013-14,New York Knicks,NBA,1703760
Iman Shumpert,2014-15,Cleveland Cavaliers,NBA,2616975
Iman Shumpert,2015-16,Cleveland Cavaliers,NBA,9000000
Iman Shumpert,2016-17,Cleveland Cavaliers,NBA,9700000
Iman Shumpert,2017-18,Cleveland Cavaliers,NBA,10300000
Iman Shumpert,2018-19,Cleveland Cavaliers,NBA,11000000
Alexey Shved,2012-13,Minnesota Timberwolves,NBA,2934610
Alexey Shved,2013-14,Minnesota Timberwolves,NBA,3150000
Alexey Shved,2014-15,New York Knicks,NBA,3282056
Jonathon Simmons,2015-16,San Antonio Spurs,NBA,525093
Jonathon Simmons,2016-17,San Antonio Spurs,NBA,874636
Henry Sims,2014-15,Philadelphia 76ers,NBA,915243
Kyle Singler,2012-13,Detroit Pistons,NBA,1000000
Kyle Singler,2013-14,Detroit Pistons,NBA,1045000
Kyle Singler,2014-15,Oklahoma City Thunder,NBA,1090000
Kyle Singler,2015-16,Oklahoma City Thunder,NBA,5000000
Kyle Singler,2016-17,Oklahoma City Thunder,NBA,5000000
Kyle Singler,2017-18,Oklahoma City Thunder,NBA,5000000
Kyle Singler,2018-19,Oklahoma City Thunder,NBA,5000000
Kyle Singler,2019-20,Oklahoma City Thunder,NBA,5000000
Chris Singleton,2011-12,Washington Wizards,NBA,1485000
Chris Singleton,2012-13,Washington Wizards,NBA,1596360
Chris Singleton,2013-14,Washington Wizards,NBA,1618680
Peyton Siva,2014-15,Orlando Magic,NBA,100000
Donald Sloan,2011-12,Atlanta Hawks,NBA,122237
Donald Sloan,2011-12,New Orleans Hornets,NBA,76392
Donald Sloan,2012-13,Cleveland Cavaliers,NBA,251076
Donald Sloan,2012-13,New Orleans Hornets,NBA,44835
Donald Sloan,2013-14,Indiana Pacers,NBA,884293
Donald Sloan,2014-15,Indiana Pacers,NBA,948163
Donald Sloan,2015-16,Brooklyn Nets,NBA,1015421
Marcus Smart,2014-15,Boston Celtics,NBA,3283320
Marcus Smart,2015-16,Boston Celtics,NBA,3431040
Marcus Smart,2016-17,Boston Celtics,NBA,3578880
Marcus Smart,2017-18,Boston Celtics,NBA,4538020
Greg Smith,2011-12,Houston Rockets,NBA,301733
Greg Smith,2012-13,Houston Rockets,NBA,762195
Greg Smith,2013-14,Houston Rockets,NBA,884293
Greg Smith,2014-15,Dallas Mavericks,NBA,948163
Ish Smith,2010-11,Memphis Grizzlies,NBA,473604
Ish Smith,2011-12,Orlando Magic,NBA,522486
Ish Smith,2011-12,Golden State Warriors,NBA,116768
Ish Smith,2012-13,Milwaukee Bucks,NBA,854389
Ish Smith,2013-14,Milwaukee Bucks,NBA,951463
Ish Smith,2014-15,Houston Rockets,NBA,981084
Ish Smith,2014-15,Philadelphia 76ers,NBA,981084
Ish Smith,2015-16,Philadelphia 76ers,NBA,1100602
J.R. Smith,2004-05,New Orleans Hornets,NBA,1206600
J.R. Smith,2005-06,New Orleans/Oklahoma City Hornets,NBA,1297080
J.R. Smith,2006-07,Denver Nuggets,NBA,1387560
J.R. Smith,2007-08,Denver Nuggets,NBA,2134067
J.R. Smith,2008-09,Denver Nuggets,NBA,4985001
J.R. Smith,2009-10,Denver Nuggets,NBA,5508426
J.R. Smith,2010-11,Denver Nuggets,NBA,6757851
J.R. Smith,2011-12,New York Knicks,NBA,2382353
J.R. Smith,2012-13,New York Knicks,NBA,2806452
J.R. Smith,2013-14,New York Knicks,NBA,5565000
J.R. Smith,2014-15,Cleveland Cavaliers,NBA,6516000
J.R. Smith,2015-16,Cleveland Cavaliers,NBA,5000000
J.R. Smith,2016-17,Cleveland Cavaliers,NBA,5000000
Jason Smith,2007-08,Philadelphia 76ers,NBA,1233840
Jason Smith,2008-09,Philadelphia 76ers,NBA,1326360
Jason Smith,2009-10,Philadelphia 76ers,NBA,1418880
Jason Smith,2010-11,New Orleans Hornets,NBA,2187913
Jason Smith,2011-12,New Orleans Hornets,NBA,2500000
Jason Smith,2012-13,New Orleans Hornets,NBA,2500000
Jason Smith,2013-14,New Orleans Pelicans,NBA,2500000
Jason Smith,2014-15,New York Knicks,NBA,3278000
Jason Smith,2015-16,Orlando Magic,NBA,4300000
Josh Smith,2004-05,Atlanta Hawks,NBA,1270080
Josh Smith,2005-06,Atlanta Hawks,NBA,1365360
Josh Smith,2006-07,Atlanta Hawks,NBA,1460640
Josh Smith,2007-08,Atlanta Hawks,NBA,2243543
Josh Smith,2008-09,Atlanta Hawks,NBA,10000000
Josh Smith,2009-10,Atlanta Hawks,NBA,10800000
Josh Smith,2010-11,Atlanta Hawks,NBA,11600000
Josh Smith,2011-12,Atlanta Hawks,NBA,12400000
Josh Smith,2012-13,Atlanta Hawks,NBA,13200000
Josh Smith,2013-14,Detroit Pistons,NBA,13500000
Josh Smith,2014-15,Detroit Pistons,NBA,14000000
Josh Smith,2014-15,Houston Rockets,NBA,2077000
Josh Smith,2015-16,Houston Rockets,NBA,1499000
Nolan Smith,2011-12,Portland Trail Blazers,NBA,1306920
Nolan Smith,2012-13,Portland Trail Blazers,NBA,1404960
Russ Smith,2014-15,Memphis Grizzlies,NBA,816482
Russ Smith,2015-16,Memphis Grizzlies,NBA,816482
Russ Smith,2016-17,Memphis Grizzlies,NBA,816482
Tony Snell,2013-14,Chicago Bulls,NBA,1409040
Tony Snell,2014-15,Chicago Bulls,NBA,1472400
Tony Snell,2015-16,Chicago Bulls,NBA,1535880
Tony Snell,2016-17,Chicago Bulls,NBA,2368327
Marreese Speights,2008-09,Philadelphia 76ers,NBA,1542600
Marreese Speights,2009-10,Philadelphia 76ers,NBA,1658280
Marreese Speights,2010-11,Philadelphia 76ers,NBA,1773960
Marreese Speights,2011-12,Memphis Grizzlies,NBA,2721255
Marreese Speights,2012-13,Cleveland Cavaliers,NBA,4200000
Marreese Speights,2013-14,Golden State Warriors,NBA,3500000
Marreese Speights,2014-15,Golden State Warriors,NBA,3657500
Marreese Speights,2015-16,Golden State Warriors,NBA,3815000
Tiago Splitter,2010-11,San Antonio Spurs,NBA,3400000
Tiago Splitter,2011-12,San Antonio Spurs,NBA,3672000
Tiago Splitter,2012-13,San Antonio Spurs,NBA,3944000
Tiago Splitter,2013-14,San Antonio Spurs,NBA,10000000
Tiago Splitter,2014-15,San Antonio Spurs,NBA,9250000
Tiago Splitter,2015-16,Atlanta Hawks,NBA,8500000
Tiago Splitter,2016-17,Atlanta Hawks,NBA,8250000
Nik Stauskas,2014-15,Sacramento Kings,NBA,2745840
Nik Stauskas,2015-16,Philadelphia 76ers,NBA,2869440
Nik Stauskas,2016-17,Philadelphia 76ers,NBA,2993040
Nik Stauskas,2017-18,Philadelphia 76ers,NBA,3807146
Lance Stephenson,2010-11,Indiana Pacers,NBA,750000
Lance Stephenson,2011-12,Indiana Pacers,NBA,810000
Lance Stephenson,2012-13,Indiana Pacers,NBA,870000
Lance Stephenson,2013-14,Indiana Pacers,NBA,1005000
Lance Stephenson,2014-15,Charlotte Hornets,NBA,9000000
Lance Stephenson,2015-16,Los Angeles Clippers,NBA,9000000
Lance Stephenson,2016-17,Los Angeles Clippers,NBA,9400000
Greg Stiemsma,2011-12,Boston Celtics,NBA,762195
Greg Stiemsma,2012-13,Minnesota Timberwolves,NBA,2575000
Greg Stiemsma,2013-14,New Orleans Pelicans,NBA,2676000
Greg Stiemsma,2014-15,Toronto Raptors,NBA,981084
David Stockton,2014-15,Sacramento Kings,NBA,29843
Jarnell Stokes,2014-15,Memphis Grizzlies,NBA,725000
Jarnell Stokes,2015-16,Miami Heat,NBA,845059
Jarnell Stokes,2016-17,Miami Heat,NBA,980431
Julyan Stone,2011-12,Denver Nuggets,NBA,473604
Julyan Stone,2012-13,Denver Nuggets,NBA,762195
Amar'e Stoudemire,2002-03,Phoenix Suns,NBA,1767120
Amar'e Stoudemire,2003-04,Phoenix Suns,NBA,1899720
Amar'e Stoudemire,2004-05,Phoenix Suns,NBA,2032200
Amar'e Stoudemire,2005-06,Phoenix Suns,NBA,2589023
Amar'e Stoudemire,2006-07,Phoenix Suns,NBA,12455000
Amar'e Stoudemire,2007-08,Phoenix Suns,NBA,13762775
Amar'e Stoudemire,2008-09,Phoenix Suns,NBA,15070550
Amar'e Stoudemire,2009-10,Phoenix Suns,NBA,16378325
Amar'e Stoudemire,2010-11,New York Knicks,NBA,16486611
Amar'e Stoudemire,2011-12,New York Knicks,NBA,18217705
Amar'e Stoudemire,2012-13,New York Knicks,NBA,19948799
Amar'e Stoudemire,2013-14,New York Knicks,NBA,21679893
Amar'e Stoudemire,2014-15,New York Knicks,NBA,23410988
Amar'e Stoudemire,2014-15,Dallas Mavericks,NBA,485670
Amar'e Stoudemire,2015-16,Miami Heat,NBA,1499187
Rodney Stuckey,2007-08,Detroit Pistons,NBA,1569600
Rodney Stuckey,2008-09,Detroit Pistons,NBA,1687320
Rodney Stuckey,2009-10,Detroit Pistons,NBA,1805040
Rodney Stuckey,2010-11,Detroit Pistons,NBA,2767126
Rodney Stuckey,2011-12,Detroit Pistons,NBA,8500000
Rodney Stuckey,2012-13,Detroit Pistons,NBA,8500000
Rodney Stuckey,2013-14,Detroit Pistons,NBA,8500000
Rodney Stuckey,2014-15,Indiana Pacers,NBA,1227985
Rodney Stuckey,2015-16,Indiana Pacers,NBA,6500000
Rodney Stuckey,2016-17,Indiana Pacers,NBA,7000000
Rodney Stuckey,2017-18,Indiana Pacers,NBA,7500000
Jared Sullinger,2012-13,Boston Celtics,NBA,1306920
Jared Sullinger,2013-14,Boston Celtics,NBA,1365720
Jared Sullinger,2014-15,Boston Celtics,NBA,1424520
Jared Sullinger,2015-16,Boston Celtics,NBA,2269260
DaJuan Summers,2009-10,Detroit Pistons,NBA,457588
DaJuan Summers,2010-11,Detroit Pistons,NBA,762195
DaJuan Summers,2011-12,New Orleans Hornets,NBA,303137
Walter Tavares,2015-16,Atlanta Hawks,NBA,1000000
Walter Tavares,2016-17,Atlanta Hawks,NBA,1000000
Walter Tavares,2017-18,Atlanta Hawks,NBA,1000000
Jeff Taylor,2012-13,Charlotte Bobcats,NBA,575000
Jeff Taylor,2013-14,Charlotte Bobcats,NBA,788872
Jeff Taylor,2014-15,Charlotte Hornets,NBA,915243
Jermaine Taylor,2009-10,Houston Rockets,NBA,725000
Jermaine Taylor,2010-11,Sacramento Kings,NBA,780871
Tyshawn Taylor,2012-13,Brooklyn Nets,NBA,473604
Tyshawn Taylor,2013-14,Brooklyn Nets,NBA,788872
Jeff Teague,2009-10,Atlanta Hawks,NBA,1373880
Jeff Teague,2010-11,Atlanta Hawks,NBA,1476840
Jeff Teague,2011-12,Atlanta Hawks,NBA,1579920
Jeff Teague,2012-13,Atlanta Hawks,NBA,2433077
Jeff Teague,2013-14,Atlanta Hawks,NBA,8000000
Jeff Teague,2014-15,Atlanta Hawks,NBA,8000000
Jeff Teague,2015-16,Atlanta Hawks,NBA,8000000
Jeff Teague,2016-17,Atlanta Hawks,NBA,8000000
Marquis Teague,2012-13,Chicago Bulls,NBA,1028400
Marquis Teague,2013-14,Chicago Bulls,NBA,1074720
Marquis Teague,2014-15,Philadelphia 76ers,NBA,1120920
Mirza Teletovic,2012-13,Brooklyn Nets,NBA,3090000
Mirza Teletovic,2013-14,Brooklyn Nets,NBA,3229050
Mirza Teletovic,2014-15,Brooklyn Nets,NBA,3368100
Mirza Teletovic,2015-16,Phoenix Suns,NBA,5500000
Sebastian Telfair,2004-05,Portland Trail Blazers,NBA,1559280
Sebastian Telfair,2005-06,Portland Trail Blazers,NBA,1676280
Sebastian Telfair,2006-07,Boston Celtics,NBA,1793160
Sebastian Telfair,2007-08,Minnesota Timberwolves,NBA,2562426
Sebastian Telfair,2008-09,Minnesota Timberwolves,NBA,2300000
Sebastian Telfair,2009-10,Cleveland Cavaliers,NBA,2500000
Sebastian Telfair,2010-11,Minnesota Timberwolves,NBA,2700000
Sebastian Telfair,2011-12,Phoenix Suns,NBA,1500000
Sebastian Telfair,2012-13,Toronto Raptors,NBA,1567500
Sebastian Telfair,2014-15,Oklahoma City Thunder,NBA,915243
Garrett Temple,2010-11,Milwaukee Bucks,NBA,98637
Garrett Temple,2010-11,San Antonio Spurs,NBA,71736
Garrett Temple,2012-13,Washington Wizards,NBA,572943
Garrett Temple,2013-14,Washington Wizards,NBA,916099
Garrett Temple,2014-15,Washington Wizards,NBA,981084
Garrett Temple,2015-16,Washington Wizards,NBA,1100602
Jason Terry,1999-00,Atlanta Hawks,NBA,1468920
Jason Terry,2000-01,Atlanta Hawks,NBA,1579080
Jason Terry,2001-02,Atlanta Hawks,NBA,1689360
Jason Terry,2002-03,Atlanta Hawks,NBA,2153934
Jason Terry,2003-04,Atlanta Hawks,NBA,8333333
Jason Terry,2004-05,Dallas Mavericks,NBA,7500000
Jason Terry,2005-06,Dallas Mavericks,NBA,6666667
Jason Terry,2006-07,Dallas Mavericks,NBA,8100000
Jason Terry,2007-08,Dallas Mavericks,NBA,8898000
Jason Terry,2008-09,Dallas Mavericks,NBA,9196000
Jason Terry,2009-10,Dallas Mavericks,NBA,9862500
Jason Terry,2010-11,Dallas Mavericks,NBA,10650000
Jason Terry,2011-12,Dallas Mavericks,NBA,11158000
Jason Terry,2012-13,Boston Celtics,NBA,5000000
Jason Terry,2013-14,Brooklyn Nets,NBA,5625313
Jason Terry,2014-15,Houston Rockets,NBA,5850313
Jason Terry,2015-16,Houston Rockets,NBA,1499187
Hasheem Thabeet,2009-10,Memphis Grizzlies,NBA,4458840
Hasheem Thabeet,2010-11,Houston Rockets,NBA,4793280
Hasheem Thabeet,2011-12,Houston Rockets,NBA,5127720
Hasheem Thabeet,2012-13,Oklahoma City Thunder,NBA,1200000
Hasheem Thabeet,2013-14,Oklahoma City Thunder,NBA,1200000
Isaiah Thomas,2011-12,Sacramento Kings,NBA,473604
Isaiah Thomas,2012-13,Sacramento Kings,NBA,762195
Isaiah Thomas,2013-14,Sacramento Kings,NBA,884293
Isaiah Thomas,2014-15,Boston Celtics,NBA,7238606
Isaiah Thomas,2015-16,Boston Celtics,NBA,6912869
Isaiah Thomas,2016-17,Boston Celtics,NBA,6587132
Isaiah Thomas,2017-18,Boston Celtics,NBA,6261395
Lance Thomas,2011-12,New Orleans Hornets,NBA,328444
Lance Thomas,2012-13,New Orleans Hornets,NBA,762195
Lance Thomas,2013-14,New Orleans Pelicans,NBA,884293
Lance Thomas,2014-15,New York Knicks,NBA,403784
Lance Thomas,2015-16,New York Knicks,NBA,1650000
Malcolm Thomas,2011-12,San Antonio Spurs,NBA,103104
Malcolm Thomas,2014-15,Philadelphia 76ers,NBA,474000
Tyrus Thomas,2006-07,Chicago Bulls,NBA,3260760
Tyrus Thomas,2007-08,Chicago Bulls,NBA,3505320
Tyrus Thomas,2008-09,Chicago Bulls,NBA,3749880
Tyrus Thomas,2009-10,Charlotte Bobcats,NBA,4743598
Tyrus Thomas,2010-11,Charlotte Bobcats,NBA,6611570
Tyrus Thomas,2011-12,Charlotte Bobcats,NBA,7305765
Tyrus Thomas,2012-13,Charlotte Bobcats,NBA,8000000
Tyrus Thomas,2014-15,Charlotte Hornets,NBA,9388000
Tyrus Thomas,2014-15,Memphis Grizzlies,NBA,72234
Hollis Thompson,2014-15,Philadelphia 76ers,NBA,816482
Hollis Thompson,2015-16,Philadelphia 76ers,NBA,947276
Hollis Thompson,2016-17,Philadelphia 76ers,NBA,1015696
Jason Thompson,2008-09,Sacramento Kings,NBA,1893840
Jason Thompson,2009-10,Sacramento Kings,NBA,2035920
Jason Thompson,2010-11,Sacramento Kings,NBA,2178000
Jason Thompson,2011-12,Sacramento Kings,NBA,3001284
Jason Thompson,2012-13,Sacramento Kings,NBA,5250000
Jason Thompson,2013-14,Sacramento Kings,NBA,5643750
Jason Thompson,2014-15,Sacramento Kings,NBA,6037500
Jason Thompson,2015-16,Golden State Warriors,NBA,6431250
Jason Thompson,2016-17,Golden State Warriors,NBA,6825000
Klay Thompson,2011-12,Golden State Warriors,NBA,2126520
Klay Thompson,2012-13,Golden State Warriors,NBA,2286000
Klay Thompson,2013-14,Golden State Warriors,NBA,2317920
Klay Thompson,2014-15,Golden State Warriors,NBA,3075880
Klay Thompson,2015-16,Golden State Warriors,NBA,15500000
Klay Thompson,2016-17,Golden State Warriors,NBA,16662500
Klay Thompson,2017-18,Golden State Warriors,NBA,17825500
Klay Thompson,2018-19,Golden State Warriors,NBA,18987500
Tristan Thompson,2011-12,Cleveland Cavaliers,NBA,3726600
Tristan Thompson,2012-13,Cleveland Cavaliers,NBA,4006080
Tristan Thompson,2013-14,Cleveland Cavaliers,NBA,4062000
Tristan Thompson,2014-15,Cleveland Cavaliers,NBA,5138430
Tristan Thompson,2015-16,Cleveland Cavaliers,NBA,14260870
Tristan Thompson,2016-17,Cleveland Cavaliers,NBA,15330435
Tristan Thompson,2017-18,Cleveland Cavaliers,NBA,16400000
Tristan Thompson,2018-19,Cleveland Cavaliers,NBA,17469565
Tristan Thompson,2019-20,Cleveland Cavaliers,NBA,18539130
Marcus Thornton,2009-10,New Orleans Hornets,NBA,457888
Marcus Thornton,2010-11,Sacramento Kings,NBA,762195
Marcus Thornton,2011-12,Sacramento Kings,NBA,7000000
Marcus Thornton,2012-13,Sacramento Kings,NBA,7525000
Marcus Thornton,2013-14,Sacramento Kings,NBA,8050000
Marcus Thornton,2014-15,Phoenix Suns,NBA,8575000
Marcus Thornton,2015-16,Houston Rockets,NBA,1186000
Jamaal Tinsley,2001-02,Indiana Pacers,NBA,749160
Jamaal Tinsley,2002-03,Indiana Pacers,NBA,805320
Jamaal Tinsley,2003-04,Indiana Pacers,NBA,861600
Jamaal Tinsley,2004-05,Indiana Pacers,NBA,1554326
Jamaal Tinsley,2005-06,Indiana Pacers,NBA,5400000
Jamaal Tinsley,2006-07,Indiana Pacers,NBA,5850000
